"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.origin","left.leaves_count","right.BT_node","right.origin","right.leaves_count"
"923",923,"spe",1219.565,1219.565,1219.565,87,"not_sure",4,"87","not_sure",4
"923",923,"spe",1219.565,1219.565,1219.565,87,"not_sure",4,"87","not_sure",4
"1091",1231,"hgt",1645.265,1475.775,1560.52,81,"marine_deep.marine_shallow",10,"82","not_sure",9
"1091",1091,"spe",1475.775,1475.775,1475.775,82,"not_sure",9,"82","not_sure",9
"1020",1091,"dup",1475.775,1389.275,1432.525,82,"not_sure",9,"84","not_sure",7
"1020",1020,"spe",1389.275,1389.275,1389.275,84,"not_sure",7,"84","not_sure",7
"1020",1020,"spe",1389.275,1389.275,1389.275,84,"not_sure",7,"84","not_sure",7
"869",869,"spe",694.719,694.719,694.719,89,"not_sure",2,"89","not_sure",2
"869",876,"los",946.8465,694.719,820.78275,88,"marine_deep",3,"89","not_sure",2
"876",876,"spe",946.8465,946.8465,946.8465,88,"marine_deep",3,"88","marine_deep",3
"876",876,"spe",946.8465,946.8465,946.8465,88,"marine_deep",3,"88","marine_deep",3
"927",927,"spe",1215.125,1215.125,1215.125,83,"not_sure",2,"83","not_sure",2
"1331",1331,"spe",1779.97,1779.97,1779.97,494,"marine_shallow.terrestrial",7,"494","marine_shallow.terrestrial",7
"1331",1414,"hgt",1900.265,1779.97,1840.1175,493,"not_sure",8,"494","marine_shallow.terrestrial",7
"1239",1239,"spe",1646.88,1646.88,1646.88,495,"not_sure",6,"495","not_sure",6
"1139",1239,"los",1646.88,1531.79,1589.335,495,"not_sure",6,"497","not_sure",4
"1520",1569,"hgt",2325.31,2147.98,2236.645,409,"not_sure",22,"411","not_sure",20
"1520",1520,"spe",2147.98,2147.98,2147.98,411,"not_sure",20,"411","not_sure",20
"1482",1482,"spe",2054.51,2054.51,2054.51,413,"marine_shallow",18,"413","marine_shallow",18
"1372",1372,"spe",1822.44,1822.44,1822.44,426,"not_sure",5,"426","not_sure",5
"1104",1372,"los",1822.44,1472.175,1647.3075,426,"not_sure",5,"429","not_sure",2
"1302",1302,"spe",1729.09,1729.09,1729.09,427,"not_sure",3,"427","not_sure",3
"1103",1103,"spe",1481.835,1481.835,1481.835,79,"marine_deep",2,"79","marine_deep",2
"1103",1518,"hgt",2127.23,1481.835,1804.5325,77,"not_sure",4,"79","marine_deep",2
"943",943,"spe",1269.475,1269.475,1269.475,85,"marine_deep.terrestrial",3,"85","marine_deep.terrestrial",3
