"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1665"	1665	"spe"	2952.9	2952.9	2952.9	568	"marine_deep.terrestrial"	30	"568"	"marine_deep.terrestrial"	30
"1236"	1236	"spe"	1736.985	1736.985	1736.985	449	"not_sure"	4	"449"	"not_sure"	4
"1378"	1378	"spe"	1980.89	1980.89	1980.89	470	"terrestrial"	4	"470"	"terrestrial"	4
"1352"	1352	"spe"	1918.545	1918.545	1918.545	503	"marine_deep.terrestrial"	3	"503"	"marine_deep.terrestrial"	3
"1028"	1028	"spe"	1384.92	1384.92	1384.92	440	"not_sure"	2	"440"	"not_sure"	2
"1028"	1028	"spe"	1384.92	1384.92	1384.92	440	"not_sure"	2	"440"	"not_sure"	2
"1676"	1676	"spe"	3023.46	3023.46	3023.46	456	"terrestrial"	10	"456"	"terrestrial"	10
"1676"	1687	"hgt"	3093.335	3023.46	3058.3975	102	"not_sure"	34	"456"	"terrestrial"	10
"1517"	1517	"spe"	2317.13	2317.13	2317.13	462	"not_sure"	4	"462"	"not_sure"	4
"1504"	1504	"spe"	2263.805	2263.805	2263.805	279	"not_sure"	57	"279"	"not_sure"	57
"1082"	1082	"spe"	1495.105	1495.105	1495.105	655	"not_sure"	2	"655"	"not_sure"	2
"1082"	1605	"hgt"	2591.83	1495.105	2043.4675	540	"terrestrial"	6	"655"	"not_sure"	2
"1386"	1386	"spe"	1999.475	1999.475	1999.475	284	"terrestrial"	10	"284"	"terrestrial"	10
"1482"	1482	"spe"	2206.925	2206.925	2206.925	413	"terrestrial"	18	"413"	"terrestrial"	18
"1482"	1482	"spe"	2206.925	2206.925	2206.925	413	"terrestrial"	18	"413"	"terrestrial"	18
"1482"	1543	"hgt"	2394.985	2206.925	2300.955	110	"not_sure"	13	"413"	"terrestrial"	18
"1014"	1206	"los"	1695.53	1370.345	1532.9375	486	"not_sure"	8	"593"	"terrestrial"	2
"1014"	1014	"spe"	1370.345	1370.345	1370.345	593	"terrestrial"	2	"593"	"terrestrial"	2
"1206"	1343	"los"	1902.135	1695.53	1798.8325	196	"marine_shallow"	4	"486"	"not_sure"	8
"1206"	1206	"spe"	1695.53	1695.53	1695.53	486	"not_sure"	8	"486"	"not_sure"	8
"1206"	1343	"hgt"	1902.135	1695.53	1798.8325	196	"marine_shallow"	4	"486"	"not_sure"	8
"1206"	1206	"spe"	1695.53	1695.53	1695.53	486	"not_sure"	8	"486"	"not_sure"	8
"1559"	1559	"spe"	2425.095	2425.095	2425.095	512	"terrestrial"	6	"512"	"terrestrial"	6
"1298"	1421	"hgt"	2039.94	1819.66	1929.8	206	"terrestrial"	2	"397"	"marine_deep.terrestrial"	3
"1298"	1298	"spe"	1819.66	1819.66	1819.66	397	"marine_deep.terrestrial"	3	"397"	"marine_deep.terrestrial"	3
"945"	945	"spe"	1176.776	1176.776	1176.776	395	"terrestrial"	2	"395"	"terrestrial"	2
"1543"	1606	"hgt"	2593.555	2394.985	2494.27	76	"not_sure"	15	"110"	"not_sure"	13
"1543"	1543	"spe"	2394.985	2394.985	2394.985	110	"not_sure"	13	"110"	"not_sure"	13
"1343"	1343	"spe"	1902.135	1902.135	1902.135	196	"marine_shallow"	4	"196"	"marine_shallow"	4
"1343"	1343	"spe"	1902.135	1902.135	1902.135	196	"marine_shallow"	4	"196"	"marine_shallow"	4
"1343"	1386	"hgt"	1999.475	1902.135	1950.805	284	"terrestrial"	10	"196"	"marine_shallow"	4
"1377"	1590	"hgt"	2546.81	1974.4	2260.605	573	"not_sure"	25	"232"	"not_sure"	24
"1377"	1377	"spe"	1974.4	1974.4	1974.4	232	"not_sure"	24	"232"	"not_sure"	24
"1439"	1439	"spe"	2099.855	2099.855	2099.855	218	"not_sure"	9	"218"	"not_sure"	9
"1439"	1482	"hgt"	2206.925	2099.855	2153.39	413	"terrestrial"	18	"218"	"not_sure"	9
"1439"	1439	"spe"	2099.855	2099.855	2099.855	218	"not_sure"	9	"218"	"not_sure"	9
"1402"	1578	"hgt"	2499.645	2008.115	2253.88	528	"terrestrial"	2	"219"	"terrestrial"	8
"1402"	1402	"spe"	2008.115	2008.115	2008.115	219	"terrestrial"	8	"219"	"terrestrial"	8
"1076"	1263	"los"	1776.335	1489.285	1632.81	514	"terrestrial"	2	"640"	"not_sure"	3
"1068"	1181	"los"	1657.525	1479.61	1568.5675	443	"marine_shallow"	3	"291"	"terrestrial"	3
"1068"	1068	"spe"	1479.61	1479.61	1479.61	291	"terrestrial"	3	"291"	"terrestrial"	3
"1068"	1068	"spe"	1479.61	1479.61	1479.61	291	"terrestrial"	3	"291"	"terrestrial"	3
"1068"	1068	"spe"	1479.61	1479.61	1479.61	291	"terrestrial"	3	"291"	"terrestrial"	3
"1257"	1257	"spe"	1765.875	1765.875	1765.875	42	"marine_deep"	2	"42"	"marine_deep"	2
"1257"	1257	"spe"	1765.875	1765.875	1765.875	42	"marine_deep"	2	"42"	"marine_deep"	2
"1605"	1605	"spe"	2591.83	2591.83	2591.83	540	"terrestrial"	6	"540"	"terrestrial"	6
"1222"	1222	"spe"	1719.125	1719.125	1719.125	477	"not_sure"	2	"477"	"not_sure"	2
"1098"	1098	"spe"	1522.785	1522.785	1522.785	224	"marine_deep"	2	"224"	"marine_deep"	2
"1182"	1182	"spe"	1664.355	1664.355	1664.355	223	"marine_deep"	3	"223"	"marine_deep"	3
"1182"	1393	"los"	2012.64	1664.355	1838.4975	616	"not_sure"	8	"223"	"marine_deep"	3
"1012"	1012	"spe"	1363.035	1363.035	1363.035	248	"marine_deep"	3	"248"	"marine_deep"	3
"1393"	1439	"hgt"	2099.855	2012.64	2056.2475	218	"not_sure"	9	"616"	"not_sure"	8
"1393"	1393	"spe"	2012.64	2012.64	2012.64	616	"not_sure"	8	"616"	"not_sure"	8
"1393"	1393	"spe"	2012.64	2012.64	2012.64	616	"not_sure"	8	"616"	"not_sure"	8
"1237"	1237	"spe"	1746.56	1746.56	1746.56	239	"not_sure"	6	"239"	"not_sure"	6
"1237"	1237	"spe"	1746.56	1746.56	1746.56	239	"not_sure"	6	"239"	"not_sure"	6
"1181"	1323	"hgt"	1873.47	1657.525	1765.4975	11	"not_sure"	2	"443"	"marine_shallow"	3
"1181"	1181	"spe"	1657.525	1657.525	1657.525	443	"marine_shallow"	3	"443"	"marine_shallow"	3
"1181"	1181	"spe"	1657.525	1657.525	1657.525	443	"marine_shallow"	3	"443"	"marine_shallow"	3
"1181"	1323	"hgt"	1873.47	1657.525	1765.4975	11	"not_sure"	2	"443"	"marine_shallow"	3
"1181"	1181	"spe"	1657.525	1657.525	1657.525	443	"marine_shallow"	3	"443"	"marine_shallow"	3
