"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1354"	1606	"hgt"	2445.14	1813.355	2129.2475	76	"not_sure"	15	"80"	"not_sure"	11
"1354"	1354	"spe"	1813.355	1813.355	1813.355	80	"not_sure"	11	"80"	"not_sure"	11
"1231"	1231	"spe"	1645.265	1645.265	1645.265	81	"not_sure"	10	"81"	"not_sure"	10
"923"	923	"spe"	1219.565	1219.565	1219.565	87	"not_sure"	4	"87"	"not_sure"	4
"923"	923	"spe"	1219.565	1219.565	1219.565	87	"not_sure"	4	"87"	"not_sure"	4
"1091"	1091	"spe"	1475.775	1475.775	1475.775	82	"not_sure"	9	"82"	"not_sure"	9
"1020"	1091	"hgt"	1475.775	1389.275	1432.525	82	"not_sure"	9	"84"	"marine_shallow"	7
"1020"	1020	"spe"	1389.275	1389.275	1389.275	84	"marine_shallow"	7	"84"	"marine_shallow"	7
"1020"	1020	"spe"	1389.275	1389.275	1389.275	84	"marine_shallow"	7	"84"	"marine_shallow"	7
"869"	869	"spe"	694.719	694.719	694.719	89	"marine_shallow"	2	"89"	"marine_shallow"	2
"869"	869	"spe"	694.719	694.719	694.719	89	"marine_shallow"	2	"89"	"marine_shallow"	2
"876"	923	"hgt"	1219.565	946.8465	1083.20575	87	"not_sure"	4	"88"	"marine_shallow"	3
"876"	923	"los"	1219.565	946.8465	1083.20575	87	"not_sure"	4	"88"	"marine_shallow"	3
"876"	876	"spe"	946.8465	946.8465	946.8465	88	"marine_shallow"	3	"88"	"marine_shallow"	3
"876"	876	"spe"	946.8465	946.8465	946.8465	88	"marine_shallow"	3	"88"	"marine_shallow"	3
"927"	927	"spe"	1215.125	1215.125	1215.125	83	"not_sure"	2	"83"	"not_sure"	2
"878"	878	"spe"	953.708	953.708	953.708	697	"marine_shallow"	2	"697"	"marine_shallow"	2
"878"	889	"hgt"	1056.6725	953.708	1005.19025	696	"marine_shallow"	3	"697"	"marine_shallow"	2
"1034"	1292	"hgt"	1708.06	1384.555	1546.3075	662	"marine_shallow"	8	"668"	"not_sure"	2
"1034"	1034	"spe"	1384.555	1384.555	1384.555	668	"not_sure"	2	"668"	"not_sure"	2
"1522"	1522	"spe"	2158.53	2158.53	2158.53	139	"not_sure"	2	"139"	"not_sure"	2
"1363"	1655	"hgt"	2704.015	1841.77	2272.8925	160	"not_sure"	4	"161"	"not_sure"	3
"1363"	1363	"spe"	1841.77	1841.77	1841.77	161	"not_sure"	3	"161"	"not_sure"	3
"943"	943	"spe"	1269.475	1269.475	1269.475	85	"marine_shallow"	3	"85"	"marine_shallow"	3
"943"	943	"spe"	1269.475	1269.475	1269.475	85	"marine_shallow"	3	"85"	"marine_shallow"	3
"888"	888	"spe"	1084.09	1084.09	1084.09	86	"marine_deep.terrestrial"	2	"86"	"marine_deep.terrestrial"	2
"888"	888	"spe"	1084.09	1084.09	1084.09	86	"marine_deep.terrestrial"	2	"86"	"marine_deep.terrestrial"	2
"879"	879	"spe"	953.337	953.337	953.337	315	"not_sure"	2	"315"	"not_sure"	2
"879"	967	"hgt"	1276.255	953.337	1114.796	314	"not_sure"	3	"315"	"not_sure"	2
"916"	1022	"hgt"	1375.33	1166.9135	1271.12175	305	"marine_shallow"	3	"306"	"marine_deep"	2
"916"	1022	"los"	1375.33	1166.9135	1271.12175	305	"marine_shallow"	3	"306"	"marine_deep"	2
"1121"	1339	"hgt"	1773.33	1495.94	1634.635	299	"not_sure"	9	"302"	"not_sure"	6
"1121"	1121	"spe"	1495.94	1495.94	1495.94	302	"not_sure"	6	"302"	"not_sure"	6
"1022"	1022	"spe"	1375.33	1375.33	1375.33	305	"marine_shallow"	3	"305"	"marine_shallow"	3
"1214"	1457	"hgt"	1989.305	1595.865	1792.585	153	"not_sure"	4	"154"	"not_sure"	2
"1214"	1214	"spe"	1595.865	1595.865	1595.865	154	"not_sure"	2	"154"	"not_sure"	2
"922"	922	"spe"	1206.9915	1206.9915	1206.9915	634	"marine_shallow"	2	"634"	"marine_shallow"	2
"922"	1018	"hgt"	1387.715	1206.9915	1297.35325	633	"marine_shallow"	3	"634"	"marine_shallow"	2
"1045"	1340	"hgt"	1807.925	1430.62	1619.2725	522	"terrestrial"	5	"523"	"terrestrial"	2
"1045"	1045	"spe"	1430.62	1430.62	1430.62	523	"terrestrial"	2	"523"	"terrestrial"	2
"996"	996	"spe"	1386.53	1386.53	1386.53	162	"not_sure"	2	"162"	"not_sure"	2
