"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1646"	1646	"spe"	2637.64	2637.64	2637.64	135	"not_sure"	8	"135"	"not_sure"	8
"1634"	1634	"spe"	2570.7	2570.7	2570.7	138	"marine_deep.terrestrial"	5	"138"	"marine_deep.terrestrial"	5
"1565"	1565	"spe"	2298.405	2298.405	2298.405	140	"not_sure"	3	"140"	"not_sure"	3
"1188"	1188	"spe"	1625.32	1625.32	1625.32	141	"not_sure"	2	"141"	"not_sure"	2
"1188"	1565	"hgt"	2298.405	1625.32	1961.8625	140	"not_sure"	3	"141"	"not_sure"	2
"1028"	1028	"spe"	1399.46	1399.46	1399.46	440	"not_sure"	2	"440"	"not_sure"	2
"1028"	1130	"hgt"	1513.555	1399.46	1456.5075	439	"not_sure"	3	"440"	"not_sure"	2
"952"	1067	"hgt"	1436.825	1269.025	1352.925	263	"marine_deep"	7	"265"	"not_sure"	5
"952"	952	"spe"	1269.025	1269.025	1269.025	265	"not_sure"	5	"265"	"not_sure"	5
"952"	1067	"hgt"	1436.825	1269.025	1352.925	263	"marine_deep"	7	"265"	"not_sure"	5
"920"	920	"spe"	1217.64	1217.64	1217.64	268	"not_sure"	2	"268"	"not_sure"	2
"1522"	1634	"hgt"	2570.7	2158.53	2364.615	138	"marine_deep.terrestrial"	5	"139"	"not_sure"	2
"1522"	1522	"spe"	2158.53	2158.53	2158.53	139	"not_sure"	2	"139"	"not_sure"	2
"1520"	1569	"hgt"	2325.31	2147.98	2236.645	409	"marine_shallow.terrestrial"	22	"411"	"not_sure"	20
"1520"	1520	"spe"	2147.98	2147.98	2147.98	411	"not_sure"	20	"411"	"not_sure"	20
"1482"	1482	"spe"	2054.51	2054.51	2054.51	413	"terrestrial"	18	"413"	"terrestrial"	18
"1372"	1372	"spe"	1822.44	1822.44	1822.44	426	"not_sure"	5	"426"	"not_sure"	5
"1104"	1104	"spe"	1472.175	1472.175	1472.175	429	"not_sure"	2	"429"	"not_sure"	2
"1206"	1403	"hgt"	1879.385	1606.29	1742.8375	485	"not_sure"	9	"486"	"not_sure"	8
"1206"	1206	"spe"	1606.29	1606.29	1606.29	486	"not_sure"	8	"486"	"not_sure"	8
"1060"	1060	"spe"	1429.675	1429.675	1429.675	487	"marine_deep.terrestrial"	7	"487"	"marine_deep.terrestrial"	7
"977"	977	"spe"	1306.425	1306.425	1306.425	489	"not_sure"	5	"489"	"not_sure"	5
"919"	919	"spe"	1185.7715	1185.7715	1185.7715	490	"not_sure"	4	"490"	"not_sure"	4
"883"	883	"spe"	1034.2525	1034.2525	1034.2525	491	"not_sure"	3	"491"	"not_sure"	3
"872"	883	"los"	1034.2525	860.4425	947.3475	491	"not_sure"	3	"492"	"not_sure"	2
"872"	883	"hgt"	1034.2525	860.4425	947.3475	491	"not_sure"	3	"492"	"not_sure"	2
"872"	872	"spe"	860.4425	860.4425	860.4425	492	"not_sure"	2	"492"	"not_sure"	2
"949"	949	"spe"	1277.41	1277.41	1277.41	488	"not_sure"	2	"488"	"not_sure"	2
"1591"	1653	"hgt"	2681.09	2393.59	2537.34	365	"terrestrial"	14	"368"	"marine_deep.terrestrial"	11
"1591"	1591	"spe"	2393.59	2393.59	2393.59	368	"marine_deep.terrestrial"	11	"368"	"marine_deep.terrestrial"	11
"1293"	1293	"spe"	1693.345	1693.345	1693.345	377	"not_sure"	2	"377"	"not_sure"	2
"1030"	1030	"spe"	1417.72	1417.72	1417.72	341	"not_sure"	2	"341"	"not_sure"	2
"1245"	1245	"spe"	1665.14	1665.14	1665.14	340	"marine_deep"	3	"340"	"marine_deep"	3
"1245"	1538	"hgt"	2196.425	1665.14	1930.7825	339	"not_sure"	4	"340"	"marine_deep"	3
"1302"	1372	"los"	1822.44	1729.09	1775.765	426	"not_sure"	5	"427"	"marine_shallow.terrestrial"	3
"1302"	1372	"hgt"	1822.44	1729.09	1775.765	426	"not_sure"	5	"427"	"marine_shallow.terrestrial"	3
"1179"	1368	"hgt"	1842.35	1592.935	1717.6425	156	"not_sure"	5	"157"	"not_sure"	4
"1179"	1179	"spe"	1592.935	1592.935	1592.935	157	"not_sure"	4	"157"	"not_sure"	4
"1490"	1490	"spe"	2076.07	2076.07	2076.07	369	"not_sure"	9	"369"	"not_sure"	9
"1387"	1387	"spe"	1863.46	1863.46	1863.46	373	"not_sure"	5	"373"	"not_sure"	5
"1148"	1148	"spe"	1526.965	1526.965	1526.965	376	"not_sure"	2	"376"	"not_sure"	2
"1303"	1490	"los"	2076.07	1746.94	1911.505	369	"not_sure"	9	"370"	"not_sure"	4
"1530"	1598	"hgt"	2422.78	2192.38	2307.58	192	"not_sure"	9	"195"	"not_sure"	6
"1530"	1530	"spe"	2192.38	2192.38	2192.38	195	"not_sure"	6	"195"	"not_sure"	6
"1320"	1320	"spe"	1753.72	1753.72	1753.72	199	"marine_deep"	2	"199"	"marine_deep"	2
"1343"	1343	"spe"	1799.86	1799.86	1799.86	196	"marine_shallow"	4	"196"	"marine_shallow"	4
"933"	933	"spe"	1232.2775	1232.2775	1232.2775	375	"not_sure"	2	"375"	"not_sure"	2
"1079"	1079	"spe"	1467.515	1467.515	1467.515	374	"marine_deep.terrestrial"	3	"374"	"marine_deep.terrestrial"	3
"895"	895	"spe"	1116.0495	1116.0495	1116.0495	266	"marine_shallow"	3	"266"	"marine_shallow"	3
"1114"	1114	"spe"	1506.615	1506.615	1506.615	158	"marine_deep"	3	"158"	"marine_deep"	3
"963"	1114	"los"	1506.615	1318.23	1412.4225	158	"marine_deep"	3	"159"	"marine_deep"	2
"1465"	1465	"spe"	2001.85	2001.85	2001.85	414	"terrestrial"	13	"414"	"terrestrial"	13
"1315"	1315	"spe"	1750.53	1750.53	1750.53	421	"not_sure"	6	"421"	"not_sure"	6
"1223"	1223	"spe"	1617.135	1617.135	1617.135	422	"not_sure"	5	"422"	"not_sure"	5
"1077"	1077	"spe"	1444.855	1444.855	1444.855	424	"marine_deep"	3	"424"	"marine_deep"	3
"908"	908	"spe"	1134.553	1134.553	1134.553	425	"not_sure"	2	"425"	"not_sure"	2
"941"	941	"spe"	1262.3525	1262.3525	1262.3525	198	"marine_deep"	2	"198"	"marine_deep"	2
"1050"	1050	"spe"	1432.255	1432.255	1432.255	197	"not_sure"	3	"197"	"not_sure"	3
"1535"	1535	"spe"	2213.055	2213.055	2213.055	136	"not_sure"	3	"136"	"not_sure"	3
"979"	1373	"los"	1835.155	1328.145	1581.65	415	"terrestrial"	7	"420"	"marine_deep"	2
"1373"	1373	"spe"	1835.155	1835.155	1835.155	415	"terrestrial"	7	"415"	"terrestrial"	7
"1265"	1265	"spe"	1676.35	1676.35	1676.35	416	"not_sure"	5	"416"	"not_sure"	5
"1131"	1265	"los"	1676.35	1516.905	1596.6275	416	"not_sure"	5	"418"	"terrestrial"	3
"1405"	1405	"spe"	1824.305	1824.305	1824.305	412	"not_sure"	2	"412"	"not_sure"	2
"1036"	1036	"spe"	1389.97	1389.97	1389.97	417	"terrestrial"	2	"417"	"terrestrial"	2
"1031"	1223	"los"	1617.135	1377.535	1497.335	422	"not_sure"	5	"423"	"marine_deep"	2
"873"	873	"spe"	884.6055	884.6055	884.6055	267	"marine_shallow"	2	"267"	"marine_shallow"	2
"1133"	1133	"spe"	1568.825	1568.825	1568.825	137	"not_sure"	2	"137"	"not_sure"	2
"877"	877	"spe"	936.1675	936.1675	936.1675	321	"marine_shallow"	2	"321"	"marine_shallow"	2
"1044"	1136	"hgt"	1511.555	1391.71	1451.6325	317	"not_sure"	6	"319"	"marine_shallow"	4
"1044"	1044	"spe"	1391.71	1391.71	1391.71	319	"marine_shallow"	4	"319"	"marine_shallow"	4
"953"	953	"spe"	1256.25	1256.25	1256.25	320	"not_sure"	3	"320"	"not_sure"	3
"GCA.000739515.1.Bacteria.Moduliflexota"	1366	"hgt"	1810.42	0	905.21	454	"terrestrial"	2	"GCA.000739515.1.Bacteria.Moduliflexota"	"marine_deep"	0
"GCA.001045525.1.Bacteria.Fibrobacterota"	1378	"hgt"	1862.28	0	931.14	470	"terrestrial"	4	"GCA.001045525.1.Bacteria.Fibrobacterota"	"terrestrial"	0
